customer_id,gender,age,married,state,city,latitude,longitude,tenure_in_months,offer,phone_service,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,monthly_charge,total_charges,total_long_distance_charges,total_revenue,churn_label,churn_value
7126-RBHSD,Female,53,Yes,California,Lathrop,37.80821,-121.308401,17,Offer D,Yes,Yes,Yes,4,Yes,No,No,No,No,No,No,Yes,Month-to-Month,78.9,1348.95,359.54999999999995,1708.5,No,0
7128-GGCNO,Male,38,No,California,Laguna Hills,33.606899,-117.717854,46,Offer B,Yes,Yes,Yes,26,No,No,No,No,No,No,No,Yes,Month-to-Month,72.8,3249.4,1890.6000000000001,5140.0,No,0
7129-ACFOG,Female,56,No,California,Mountain Ranch,38.264262,-120.515133,5,None,Yes,Yes,Yes,22,Yes,No,No,No,No,No,No,No,Month-to-Month,53.8,283.95,247.0,540.95,No,0
7129-AZJDE,Male,59,Yes,California,Huntington Beach,33.723579,-118.005441,34,Offer C,Yes,No,Yes,12,No,No,No,No,No,Yes,Yes,Yes,One Year,78.95,2647.2,120.36,2767.56,No,0
7129-CAKJW,Female,62,No,California,Fresno,36.732694,-119.783786,17,Offer D,Yes,Yes,Yes,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,80.05,1345.65,764.32,2109.97,No,0
7130-CTCUS,Male,79,Yes,California,Springville,36.245926,-118.693138,16,None,Yes,No,Yes,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,54.55,825.1,568.48,1393.58,No,0
7130-VTEWQ,Female,74,No,California,San Rafael,38.018065,-122.546024,8,None,Yes,Yes,Yes,6,No,No,No,No,No,No,No,Yes,Month-to-Month,75.75,606.25,110.4,716.65,Yes,1
7130-YXBRO,Male,28,Yes,California,Cool,38.880622,-120.973865,48,Offer B,Yes,Yes,Yes,59,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,111.45,5315.1,1073.28,6388.38,No,0
7131-ZQZNK,Female,46,Yes,California,Clovis,36.814539,-119.711868,60,Offer B,No,No,Yes,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,59.85,3590.2,0.0,3590.2,No,0
7133-VBDCG,Female,54,No,California,San Diego,32.961064,-117.134917,25,Offer C,Yes,No,Yes,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,79.85,2015.35,670.25,2685.6,Yes,1
7134-HBPBS,Female,65,No,California,Adelanto,34.667815,-117.536183,72,Offer A,Yes,Yes,Yes,20,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,108.1,7774.05,1934.64,9708.69,No,0
7134-MJPDY,Female,69,No,California,Moorpark,34.312945,-118.858169,66,Offer A,Yes,Yes,Yes,5,No,No,Yes,Yes,Yes,Yes,No,No,One Year,102.85,6976.75,767.58,7804.33,No,0
7136-IHZJA,Female,30,Yes,California,Santa Fe Springs,33.933565,-118.062611,40,None,Yes,No,Yes,48,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,71.35,2847.2,1165.6,4012.8,No,0
7136-RVDTZ,Male,79,No,California,Portola Valley,37.369709,-122.215844,70,None,No,No,Yes,20,No,No,No,No,Yes,Yes,No,Yes,One Year,45.25,3264.45,0.0,3264.45,Yes,1
7137-NAXML,Male,63,No,California,Moss Beach,37.515556,-122.502311,23,Offer D,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,44.0,405.6,606.51,1012.11,No,0
7137-RYLPP,Male,75,Yes,California,Paskenta,39.884395,-122.587513,37,Offer C,Yes,Yes,Yes,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,85.7,3171.15,1724.57,4895.72,Yes,1
7138-GIRSH,Male,63,No,California,Camarillo,34.205504,-118.993111,50,None,Yes,Yes,Yes,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,69.5,3418.2,1352.0,4764.47,No,0
7139-JZFVG,Male,37,Yes,California,Huntington Beach,33.666301,-117.969501,60,None,Yes,No,Yes,28,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,60.5,3694.45,2594.4,6288.85,No,0
7140-ADSMJ,Male,23,No,California,Los Banos,36.995162,-120.955099,8,Offer E,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,20.45,162.3,281.68,443.98,No,0
7142-HVGBG,Male,73,Yes,California,Mount Laguna,32.830852,-116.444601,43,Offer B,Yes,Yes,Yes,26,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,103.0,4414.3,749.49,5163.79,Yes,1
7143-BQIBA,Male,32,No,California,Petaluma,38.235021,-122.557332,10,Offer D,Yes,No,Yes,17,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,62.25,612.95,76.5,689.45,No,0
7145-FEJWU,Female,62,No,California,San Francisco,37.721052,-122.413573,12,None,Yes,Yes,Yes,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,105.3,1275.65,203.52,1479.17,No,0
7147-AYBAA,Male,62,No,California,Berkeley,37.866009,-122.286228,37,None,Yes,No,Yes,25,No,No,No,No,No,No,No,Yes,Month-to-Month,70.35,2552.9,1067.08,3619.98,No,0
7148-XZPHA,Male,43,Yes,California,Rancho Cordova,38.602723,-121.279913,55,None,Yes,No,Yes,53,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,79.4,4238.45,739.75,4978.2,No,0
7153-CHRBV,Female,54,Yes,California,San Andreas,38.196497,-120.61689,57,Offer B,Yes,No,Yes,24,Yes,No,Yes,Yes,No,No,No,Yes,One Year,59.3,3274.35,1074.45,4348.8,No,0
7153-OANIO,Male,48,No,California,Mendocino,39.305545,-123.743697,1,Offer E,Yes,No,Yes,16,No,No,No,No,No,No,No,Yes,Month-to-Month,69.95,69.95,27.58,97.53,Yes,1
7156-MHUGY,Male,68,No,California,Buena Park,33.874224,-117.993368,13,None,Yes,No,Yes,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,90.5,1201.15,339.43,1650.74,Yes,1
7156-MXBJE,Female,29,No,California,San Diego,33.017518,-117.118456,43,None,Yes,Yes,Yes,53,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,85.1,3662.25,107.07000000000001,3799.32,No,0
7157-SMCFK,Male,32,No,California,Valencia,34.43987,-118.644609,61,Offer B,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.75,1124.2,916.22,2040.42,No,0
7159-FVYPK,Female,23,Yes,California,Beaumont,33.946982,-116.977672,3,None,Yes,Yes,Yes,73,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,69.15,235.0,72.84,307.84,No,0
7159-NOKYQ,Male,42,Yes,California,Montebello,34.015217,-118.109962,67,Offer A,Yes,Yes,Yes,11,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,93.15,6368.2,1165.8,7624.0,No,0
7161-DFHUF,Female,55,Yes,California,Shasta,40.617614,-122.512861,71,None,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,23.85,1672.1,1504.49,3176.59,No,0
7162-WPHPM,Male,44,Yes,California,Elk,39.108252,-123.645121,58,None,Yes,Yes,Yes,25,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,71.6,4230.25,2353.06,6537.77,No,0
7163-OCEQI,Male,64,Yes,California,Walnut Creek,37.900662,-122.052782,22,None,Yes,Yes,Yes,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,111.78,1663.75,795.3,2459.05,No,0
7164-BPTUT,Male,55,No,California,Banning,33.936298,-116.849577,57,Offer B,Yes,Yes,Yes,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,89.55,5012.35,533.52,5515.42,No,0
7167-PCEYD,Male,31,No,California,Temecula,33.507255,-117.029473,67,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.8,1311.3,316.24,1627.54,No,0
7168-HDQHG,Female,56,Yes,California,Brownsville,39.440687,-121.263583,36,Offer C,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,19.2,702.9,740.52,1443.42,No,0
7169-YWAMK,Male,52,Yes,California,Sunol,37.587494,-121.862856,72,None,Yes,No,Yes,26,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,68.4,4855.35,1149.1200000000001,6004.47,No,0
7173-TETGO,Female,66,Yes,California,Lytle Creek,34.238162,-117.534306,72,Offer A,Yes,Yes,Yes,22,Yes,No,No,No,No,No,No,Yes,Two Year,78.5,5602.25,2330.64,7932.89,No,0
7175-NTIXE,Female,26,No,California,Redwood City,37.461251,-122.235414,25,None,Yes,No,Yes,48,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,76.15,1992.95,541.75,2534.7,No,0
7176-WIONM,Female,24,Yes,California,Bishop,37.04584,-118.397236,12,Offer D,No,No,Yes,82,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,49.85,617.15,0.0,617.15,No,0
7176-WRTNX,Male,51,No,California,Ventura,34.278697,-119.167798,70,Offer A,Yes,Yes,Yes,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,114.95,7711.25,1024.1000000000001,8735.35,No,0
7180-PISOG,Male,41,Yes,California,Piru,34.432843,-118.730106,1,None,Yes,Yes,Yes,16,No,No,No,No,No,No,No,Yes,Month-to-Month,74.5,74.5,36.44,110.94,Yes,1
7181-BQYBV,Female,52,Yes,California,Garden Grove,33.782955,-118.026456,1,None,Yes,Yes,Yes,9,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,102.45,102.45,25.88,128.33,Yes,1
7181-OQCUT,Male,60,No,California,Fresno,36.654614,-119.903674,21,Offer D,Yes,Yes,Yes,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,103.85,2215.0,333.69,2548.69,No,0
7182-OVLBJ,Female,32,Yes,California,Kenwood,38.419525,-122.521585,62,None,Yes,Yes,Yes,52,Yes,No,No,No,Yes,Yes,Yes,No,Two Year,101.15,6638.35,1775.68,8444.03,No,0
7184-LRUUR,Female,22,No,California,Los Banos,36.995162,-120.955099,22,None,Yes,No,Yes,85,No,Yes,Yes,No,Yes,No,No,Yes,One Year,65.25,1441.8,38.28,1480.08,No,0
7188-CBBBA,Female,59,No,California,Rowland Heights,33.976753,-117.897367,65,None,Yes,Yes,Yes,6,No,Yes,Yes,No,Yes,No,No,No,One Year,95.5,6153.85,1799.2,8033.05,No,0
7190-XHTWJ,Female,48,No,California,Newbury Park,34.172071,-118.946262,38,None,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,19.3,755.5,1239.94,1995.44,No,0
7191-ADRGF,Male,63,Yes,California,Torrance,33.867257,-118.330794,44,None,No,No,Yes,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,54.3,2390.45,0.0,2390.45,No,0
7196-LIWRH,Female,61,No,California,Oroville,39.624561,-121.552866,6,Offer E,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.55,124.45,44.099999999999994,168.55,No,0
7197-VOJMM,Male,59,Yes,California,Calpine,39.672813,-120.456699,67,None,Yes,No,Yes,20,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,69.2,4671.65,3179.82,7851.47,No,0
7198-GLXTC,Male,33,No,California,La Palma,33.850504,-118.039892,2,None,Yes,No,Yes,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,79.0,143.65,97.32,240.97,Yes,1
7203-OYKCT,Male,45,No,California,Palo Verde,33.3249,-114.758334,72,None,Yes,Yes,Yes,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,104.95,7544.3,2442.96,9961.84,No,0
7205-BAIAD,Female,42,No,California,Fillmore,34.408161,-118.865111,40,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,20.6,827.3,915.6,1742.9,No,0
7206-GZCDC,Female,75,No,California,Loleta,40.665952,-124.240051,1,Offer E,Yes,No,Yes,18,No,No,No,No,No,No,No,Yes,Month-to-Month,69.25,69.25,29.68,98.93,Yes,1
7206-PQBBZ,Male,76,Yes,California,Fontana,34.136367,-117.460803,11,Offer D,Yes,No,Yes,29,No,No,No,No,No,No,No,Yes,Two Year,70.2,834.7,268.62,1103.32,No,0
7207-RMRDB,Female,20,Yes,California,Santa Barbara,34.437945,-119.77191,65,None,Yes,Yes,Yes,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,105.5,6985.65,2219.1,9204.75,Yes,1
7208-PSIHR,Female,50,Yes,California,Klamath,41.572813,-124.035011,70,None,Yes,Yes,Yes,30,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,104.3,7188.5,382.2,7600.7,No,0
7209-JCUDS,Male,25,No,California,Stockton,38.049457,-121.21653,10,Offer D,Yes,No,Yes,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,94.9,1048.85,402.2,1451.05,Yes,1
7216-EWTRS,Female,78,Yes,California,Newport Beach,33.62251,-117.927024,1,None,Yes,Yes,Yes,23,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,100.8,100.8,17.35,118.15,Yes,1
7216-KAOID,Male,27,Yes,California,Santa Rosa,38.460517,-122.790335,41,Offer B,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,19.5,798.2,1620.73,2418.93,No,0
7217-JYHOQ,Male,30,Yes,California,Burbank,34.174215,-118.345928,24,None,Yes,No,Yes,26,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,70.3,1706.45,1069.68,2776.13,No,0
7218-HKQFK,Male,49,Yes,California,Homeland,33.761894,-117.120868,2,None,Yes,No,Yes,19,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,94.2,167.5,37.58,205.08,Yes,1
7219-TLZHO,Female,27,Yes,California,Montebello,34.015217,-118.109962,4,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,20.85,62.9,159.56,222.46,No,0
7225-CBZPL,Male,79,Yes,California,Earlimart,35.858054,-119.305858,17,None,Yes,Yes,Yes,13,No,No,No,No,Yes,Yes,No,Yes,Two Year,94.8,1563.9,789.48,2353.38,No,0
7225-IILWY,Male,36,Yes,California,Turlock,37.474396,-120.875917,68,None,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,25.75,1686.15,1824.4399999999998,3510.59,No,0
7228-OMTPN,Male,32,No,California,Santa Barbara,34.437945,-119.77191,4,None,Yes,No,Yes,15,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,88.45,370.65,196.56,567.21,Yes,1
7228-PAQPD,Female,19,No,California,Escondido,33.141265,-116.967221,14,Offer D,Yes,No,Yes,69,No,No,No,Yes,No,Yes,Yes,Yes,One Year,59.1,772.85,476.14,1248.99,No,0
7233-DRTRF,Male,47,Yes,California,Fresno,36.749403,-119.787574,63,None,Yes,Yes,Yes,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,102.4,6444.05,1118.25,7562.3,No,0
7233-IOQNP,Female,34,Yes,California,Gazelle,41.411315,-122.697236,43,Offer B,No,No,Yes,21,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,34.0,1505.35,0.0,1456.13,No,0
7233-PAHHL,Male,57,Yes,California,South Gate,33.944624,-118.192615,66,Offer A,Yes,Yes,Yes,26,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,84.0,5714.25,410.52,6124.77,No,0
7234-FECYN,Female,78,No,California,San Gabriel,34.089927,-118.095645,8,None,Yes,Yes,Yes,27,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,101.35,780.5,351.84,1132.34,Yes,1
7235-NXZCP,Male,79,No,California,Hornbrook,41.962127,-122.527696,2,Offer E,Yes,Yes,Yes,18,No,No,No,No,No,No,No,Yes,Month-to-Month,74.85,156.4,90.82,247.22,Yes,1
7239-HZZCX,Male,21,No,California,Lancaster,34.712708,-117.889656,1,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,19.75,19.75,29.33,49.08,Yes,1
7240-ETPTR,Female,51,Yes,California,Pope Valley,38.672708,-122.403219,9,None,No,No,Yes,10,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,48.75,442.2,0.0,452.2,Yes,1
7240-FQLHE,Female,68,Yes,California,San Diego,32.707892,-117.05512,18,None,Yes,Yes,Yes,15,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,99.75,1836.25,454.86,2291.11,Yes,1
7241-AJHFS,Male,53,No,California,Escondido,33.141265,-116.967221,32,None,Yes,Yes,Yes,25,Yes,No,No,Yes,No,No,No,No,Month-to-Month,87.65,2766.4,198.4,3066.93,No,0
7242-EDTYC,Male,48,No,California,Pine Valley,32.800671,-116.483363,44,Offer B,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.55,819.95,632.28,1452.23,No,0
7242-QZLXF,Male,20,No,California,San Diego,32.898613,-117.202937,1,None,No,No,Yes,51,No,No,No,No,No,No,No,No,Month-to-Month,25.3,25.3,0.0,35.3,Yes,1
7243-LCGGZ,Female,28,No,California,Alhambra,34.090925,-118.128164,1,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,20.9,20.9,10.21,31.11,No,0
7244-KXYZN,Female,25,No,California,Modesto,37.670526,-120.877572,24,None,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,20.45,527.35,143.52,670.87,No,0
7244-QWYHG,Male,20,Yes,California,San Diego,32.578103,-117.012975,50,Offer B,No,No,Yes,73,Yes,No,No,Yes,Yes,No,No,Yes,One Year,44.45,2188.45,0.0,2188.45,No,0
7245-JMTTQ,Female,19,No,California,Baldwin Park,34.098275,-117.967399,51,Offer B,Yes,Yes,Yes,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,111.5,5703.25,2233.29,7936.54,No,0
7245-NIIWQ,Female,53,No,California,Fellows,35.215731,-119.57013,3,Offer E,Yes,No,Yes,21,No,No,No,No,No,No,No,Yes,Month-to-Month,69.85,199.85,104.28,304.13,No,0
7246-ZGQDF,Female,63,No,California,Victorville,34.567058,-117.362329,1,None,Yes,No,Yes,75,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,54.5,54.5,33.21,87.71,No,0
7247-XOZPB,Male,52,Yes,California,Miramonte,36.696759,-119.024051,53,Offer B,Yes,Yes,Yes,13,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,77.4,4155.95,2520.1499999999996,6676.1,No,0
7248-VZQLC,Female,78,No,California,Concord,37.971421,-121.971504,47,None,Yes,Yes,Yes,12,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,85.2,3969.35,791.0099999999999,4760.36,Yes,1
7249-WBIYX,Male,63,Yes,California,Elmira,38.349195,-121.902943,10,None,Yes,Yes,Yes,29,No,No,No,No,Yes,No,No,Yes,Month-to-Month,85.6,813.85,301.0,1114.85,Yes,1
7250-EQKIY,Female,47,Yes,California,Escondido,33.141265,-116.967221,1,Offer E,Yes,No,Yes,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,50.45,50.45,9.73,60.18,Yes,1
7251-LJBQN,Female,74,No,California,Strathmore,36.141319,-119.129075,40,None,Yes,Yes,Yes,24,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,103.75,4188.4,1141.6,5330.0,No,0
7251-XFOIL,Female,60,No,California,Coulterville,37.722127,-120.110174,61,Offer B,Yes,Yes,Yes,27,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,89.2,5500.6,885.72,6386.32,No,0
7252-NTGSS,Female,43,No,California,Redondo Beach,33.830453,-118.384565,1,None,Yes,No,Yes,10,No,No,No,No,No,No,No,Yes,Month-to-Month,45.15,45.15,42.34,87.49,No,0
7253-UVNDW,Female,52,No,California,Santa Barbara,34.457541,-119.631072,46,None,Yes,No,Yes,17,No,No,Yes,Yes,No,No,No,Yes,Two Year,54.35,2460.15,2079.2000000000003,4539.35,Yes,1
7254-IQWOZ,Male,30,No,California,Redding,40.587919,-122.464732,1,Offer E,Yes,No,Yes,69,No,No,No,No,No,No,No,Yes,Month-to-Month,69.65,69.65,28.7,98.35,Yes,1
7255-SSFBC,Male,42,Yes,California,Northridge,34.238208,-118.55029,72,Offer A,Yes,Yes,Yes,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,112.25,8041.65,839.52,8881.17,No,0
7266-GSSJX,Male,43,Yes,California,West Sacramento,38.592745,-121.540036,11,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,20.45,250.8,183.37,434.17,No,0
7267-FRMJW,Female,25,Yes,California,Sierra Madre,34.168686,-118.057505,25,Offer C,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,20.1,486.05,114.25,600.3,No,0
7268-IGMFD,Male,75,No,California,Avila Beach,35.186644,-120.728305,18,Offer D,Yes,Yes,Yes,25,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,93.9,1743.9,34.56,1778.46,No,0
7268-WNTCP,Male,45,Yes,California,Blocksburg,40.309088,-123.668201,62,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,20.45,1297.35,115.94000000000001,1413.29,No,0
7269-JISCY,Female,48,No,California,Los Alamitos,33.79499,-118.065591,55,None,Yes,No,Yes,5,No,No,No,No,No,No,No,Yes,One Year,45.05,2462.6,1848.0,4310.6,No,0
7270-BDIOA,Female,60,No,California,Maxwell,39.281194,-122.226568,22,None,Yes,Yes,Yes,23,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,102.82,1993.8,268.18,2261.98,Yes,1
7271-AJDTL,Female,64,Yes,California,Sacramento,38.574856,-121.46504,55,None,Yes,Yes,Yes,16,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,94.45,5073.1,1903.55,6976.65,No,0
7272-QDCKA,Male,31,No,California,Oroville,39.624561,-121.552866,28,Offer C,Yes,Yes,Yes,13,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,100.2,2688.45,346.08,2991.89,No,0
7273-TEFQD,Male,67,No,California,La Puente,34.038983,-117.991372,3,Offer E,No,No,Yes,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,41.15,132.2,0.0,132.2,Yes,1
7274-CGTOD,Male,21,No,California,San Geronimo,38.00474,-122.663717,62,None,No,No,Yes,51,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,43.7,2618.3,0.0,2618.3,No,0
7274-RTAPZ,Male,20,No,California,Long Beach,33.783047,-118.1486,1,Offer E,Yes,No,Yes,48,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,90.55,90.55,7.15,97.7,Yes,1
7277-KAMWT,Male,23,No,California,San Leandro,37.704384,-122.126703,13,Offer D,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,20.0,268.45,20.93,289.38,No,0
7277-OZCGZ,Female,40,No,California,Spring Valley,32.730264,-116.950963,22,None,Yes,No,Yes,8,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,89.05,1886.25,132.0,2018.25,No,0
7278-CKDNC,Male,76,No,California,Fresno,36.749403,-119.787574,24,None,Yes,Yes,Yes,23,No,Yes,No,No,No,No,No,Yes,Two Year,80.5,2088.45,1107.1200000000001,3195.57,No,0
7279-BUYWN,Female,66,No,California,Buena Park,33.845706,-118.012204,41,None,Yes,Yes,Yes,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,113.2,4689.5,1145.95,5835.45,Yes,1
7279-NMVJC,Female,38,No,California,Compton,33.88151,-118.234451,17,None,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,19.9,323.15,435.54,758.69,No,0
7284-BUYEC,Female,46,No,California,Tulelake,41.813521,-121.492666,5,Offer E,No,No,Yes,26,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,50.95,229.4,0.0,229.4,No,0
7284-ZZLOH,Male,37,Yes,California,Alta,39.218096,-120.79153,45,None,Yes,No,Yes,4,Yes,No,Yes,No,No,No,No,No,Two Year,53.3,2296.25,1947.15,4333.4,No,0
7285-KLOTR,Female,46,Yes,California,Pacifica,37.573633,-122.455167,12,None,Yes,Yes,Yes,17,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,78.85,876.75,301.08,1177.83,No,0
7291-CDTMJ,Male,40,No,California,Laguna Beach,33.570023,-117.773669,1,Offer E,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,19.65,19.65,13.85,33.5,No,0
7293-LSCDV,Female,32,Yes,California,Santa Ana,33.719869,-117.907063,60,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.25,1103.25,1420.8,2524.05,No,0
7294-TMAOP,Female,30,No,California,Castro Valley,37.708327,-122.083473,1,Offer E,Yes,No,Yes,51,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,90.55,90.55,15.44,165.99,Yes,1
7295-JOMMD,Female,34,No,California,San Jose,37.28682,-121.723877,4,Offer E,Yes,No,Yes,18,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,98.1,396.3,22.52,418.82,Yes,1
7296-PIXQY,Female,60,Yes,California,Bodega,38.343282,-122.9755,14,Offer D,Yes,No,Yes,17,No,No,No,No,No,No,No,Yes,Month-to-Month,70.2,1046.5,322.0,1368.5,No,0
7297-DVYGA,Female,61,No,California,West Covina,34.066964,-117.937007,51,Offer B,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,19.85,996.95,1523.3700000000001,2520.32,No,0
7298-IZWLY,Female,43,No,California,Gardena,33.90139,-118.315697,1,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,19.4,19.4,23.97,43.37,No,0
7299-GNVPL,Female,19,Yes,California,El Portal,37.654551,-119.822984,23,None,Yes,No,Yes,82,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,111.45,1936.85,626.52,2563.37,No,0
7301-ABVAD,Female,37,No,California,Valley Village,34.165783,-118.399795,72,None,Yes,Yes,Yes,13,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,86.6,6350.5,596.8799999999999,6947.38,No,0
7302-ZHMHP,Female,35,No,California,Coronado,32.68674,-117.186612,1,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,19.15,19.15,22.37,41.52,No,0
7305-ZWMAJ,Male,45,Yes,California,Oakdale,37.785033,-120.776141,30,None,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,20.7,587.1,686.7,1273.8,No,0
7306-YDSOI,Male,32,Yes,California,Ocotillo,32.698964,-115.886656,69,Offer A,Yes,No,Yes,12,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,59.75,4069.9,3408.6,7478.5,No,0
7310-EGVHZ,Male,35,No,California,Los Angeles,34.070291,-118.349191,1,Offer E,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,20.2,20.2,24.48,44.68,No,0
7311-MQJCH,Female,54,No,California,Temecula,33.507255,-117.029473,5,None,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,19.55,99.6,189.85,289.45,No,0
7312-XSBAT,Male,47,No,California,Bakersfield,35.391733,-118.984109,1,Offer E,Yes,No,Yes,14,Yes,No,No,No,No,No,No,Yes,Month-to-Month,49.75,49.75,41.79,91.54,No,0
7314-OXENN,Male,42,No,California,Temecula,33.507255,-117.029473,2,None,Yes,Yes,Yes,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,82.0,184.65,82.36,267.01,Yes,1
7315-WYOAW,Male,29,No,California,Santa Monica,34.005439,-118.477507,13,Offer D,Yes,Yes,Yes,41,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,100.75,1313.25,577.59,2010.84,No,0
